,Unnamed: 0,index,Unnamed: 0.1,posts,Mach,LSRP12,LSRP2,NRSM,languages,Length,sentiment,person,Person,sentiment score
3002,5866,8758,8758,"Heard a quote , 
""Don't waste your time looking back on what u have lost"" 
actually i have lost time itself which i don't have enough right now. Hope this trouble time teaches ' the lazy me ' a strong lesson 😂😂",55,3.4,1.7,21,en,210,sadness,71,71,0.994673312
3003,5867,8759,8759,No pity. Feeling upset guys . Na korsilam kotobar ! Ammu chilona . otherwise basha theke na kheye jaite ditam na,55,3.4,1.7,21,en,112,fear,71,71,0.700179577
3004,5869,8761,8761,Going to Bichnakandi . Much anticipated one,55,3.4,1.7,21,en,43,joy,71,71,0.953552783
3005,5871,8765,8765,"The action which caused Japan to receive a much larger reaction !!

#Newton's third law failed 😑

#Bang 7.12.1941",55,3.4,1.7,21,en,113,sadness,71,71,0.7867589
3006,5872,8766,8766,"50 out of 28 !! Strike rate of 178 !

Hats off Tiger (Y) 

#30 True Excellence 👌",55,3.4,1.7,21,en,80,joy,71,71,0.996899009
3007,5873,8767,8767,"Another one !! :-) 

All the awesomeness in the last over :-P :-P 

Nothing more to say except respect for the #30 (Y)",55,3.4,1.7,21,en,118,joy,71,71,0.997944176
3008,5874,8768,8768,"32 (21) 
&
2-0-6-3 

You took the responsibility in the last over and How was it ? 

 UNBELIEVABLE :-) :-) 

Just Amazing Perfomance Man !! 
Love u #30Mahmudullah Riyad (Y) (Y)",55,3.4,1.7,21,en,176,surprise,71,71,0.848434389
3009,5875,8769,8769,He really wanted to tap my hand :-P :-),55,3.4,1.7,21,en,39,anger,71,71,0.944671154
3010,5876,8770,8770,"It'll be memorable ma first tour to Sreemangol 😎😎 It was quite a fun :-D 😂 

Loved it",55,3.4,1.7,21,en,85,joy,71,71,0.988787711
3011,5877,8771,8771,Expecting hope .......... 👍,55,3.4,1.7,21,en,27,fear,71,71,0.473447651
3012,5880,8774,8774,"What a responsible knock by Imrul ! Great Staff man !👍👍👌
After a long time again the Shakib class batting !  Ekhn ar Allah vorosha :-) :-)",55,3.4,1.7,21,en,138,joy,71,71,0.970255733
3013,5881,8775,8775,"Holy shit !!! I haven't seen anything like that before . Most realistic wwe match ever seen . Btw Brock , hitting an injured man has no heroism in it . Your couple of punches were enough for randy ! 👍👍",55,3.4,1.7,21,en,201,joy,71,71,0.96273905
3014,5882,8776,8776,The heart of this pay per view,55,3.4,1.7,21,en,30,anger,71,71,0.751368403
3015,5883,8777,8777,Spent some awesome time with my friends ......  love u guys !  👍:-) :-),55,3.4,1.7,21,en,71,joy,71,71,0.99729532
3016,5884,8778,8778,Wish you all a delighted Eid :-),55,3.4,1.7,21,en,32,joy,71,71,0.998838246
3017,5886,8780,8780,Get ready !!!,55,3.4,1.7,21,en,13,joy,71,71,0.947697103
3018,5888,8782,8782,Marattok gorom e swimming !! Chorom refreshment  👌👌,55,3.4,1.7,21,en,51,joy,71,71,0.950921357
3019,5890,8784,8784,Changed the mood :-),55,3.4,1.7,21,en,20,anger,71,71,0.7011531
3020,5892,8787,8787,Yeah ! We will be the best !!! Best in the World :-) :-),55,3.4,1.7,21,en,56,joy,71,71,0.996530592
3021,5894,8790,8790,"Celebrated our dst Sakib's Birthday !!! :-)
#adda , #khaoa ;-) #moja !!!!",55,3.4,1.7,21,en,73,joy,71,71,0.996111333
3022,5895,8793,8793,Really great batting SA !!!,55,3.4,1.7,21,en,27,joy,71,71,0.997417808
3023,5897,8797,8797,"Enjoy korlam ebarer Pohela Baishakh. Friends der shathe notun bochorer shuruta khub valo katlo

But we all missed Safayet and Nayeem",55,3.4,1.7,21,en,132,sadness,71,71,0.998742163
3024,5898,8798,8798,Bochor shesh hoy... abar shuru hoy. But amra amader chintagulo ke notun vabe shajai. Notun bochor ta amder jibon take notuner motoi shajabe.. ei asha rekhe shobaike janai noboborsher shuveccha,55,3.4,1.7,21,en,192,joy,71,71,0.417223006
3025,5900,8800,8800,My most favourite cricket player......................,55,3.4,1.7,21,en,54,joy,71,71,0.916595042
3026,5901,8801,8801,Weather ta ajker odvut shundor,55,3.4,1.7,21,en,30,anger,71,71,0.311486632
3027,5902,8802,8802,Nam ta change kora joruri. CM Punk is the best in the world. But my name should be the real one,55,3.4,1.7,21,en,95,joy,71,71,0.989581823
3028,5903,8803,8803,Being irregular is bad. We can't change our past. But the past changes our future. Good bye and welcome to my new fb account.,55,3.4,1.7,21,en,125,joy,71,71,0.991795003
3029,5904,8804,8804,Fresh new start!! Specially with some true informations,55,3.4,1.7,21,en,55,joy,71,71,0.997766256
3030,5907,8812,8812,MD Rizwanul Kabir always to the rescue,67,4.1,1.9,19,en,38,joy,72,72,0.96273607
3031,5908,8813,8813,Humayun ahmed's direction and faruk's acting...deadly combo,67,4.1,1.9,19,en,59,anger,72,72,0.949995637
3032,5909,8814,8814,After ages may be...,67,4.1,1.9,19,en,20,joy,72,72,0.659993291
3033,5910,8817,8817,One of the greatest comedy scenes,67,4.1,1.9,19,en,33,joy,72,72,0.918256998
3034,5911,8818,8818,I miss this campus,67,4.1,1.9,19,en,18,sadness,72,72,0.994920433
3035,5915,8822,8822,Reza sir❤️❤️...I will never forget this man...The best part of studying in ndc was getting class of this man...,67,4.1,1.9,19,en,111,joy,72,72,0.922962844
3036,5916,8823,8823,Bangladesh could have been better if there were no corruption...,67,4.1,1.9,19,en,64,anger,72,72,0.757757068
3037,5921,8831,8831,Life is an Exam,67,4.1,1.9,19,en,15,anger,72,72,0.551434338
3038,5922,8833,8833,Not a bad idea,67,4.1,1.9,19,en,14,anger,72,72,0.855982423
3039,5923,8834,8834,A video worth watching,67,4.1,1.9,19,en,22,joy,72,72,0.98714751
3040,5925,8836,8836,Hilarious,67,4.1,1.9,19,en,9,anger,72,72,0.888537526
3041,5926,8837,8837,Mom got discharged from hospital today...Sigh of relief before Eid,67,4.1,1.9,19,en,66,sadness,72,72,0.917447329
3042,5927,8838,8838,My mother's condition has become a little worse again...she has been diagnosed with hepatitis as well..we have admitted her in birdem now...Will inform if any help is required.,67,4.1,1.9,19,en,176,fear,72,72,0.853940248
3043,5929,8841,8841,By the grace of Allah my mother has started to recover..She is now under heavy doses of injections and antibiotics....Hope she will become well soon....Last few days were really dreadful...,67,4.1,1.9,19,en,189,sadness,72,72,0.997611284
3044,5930,8842,8842,My mother is seriously ill... Please do keep her in your prayers..She is suffering from fever more than 102 degree due to severe urine infection for the last five days.,67,4.1,1.9,19,en,168,sadness,72,72,0.939844847
3045,5931,8843,8843,Chotobela,67,4.1,1.9,19,en,9,joy,72,72,0.367257982
3046,5932,8844,8844,A good initiative,67,4.1,1.9,19,en,17,joy,72,72,0.99731344
3047,5933,8846,8846,128 south in a frame ❤️,67,4.1,1.9,19,en,23,joy,72,72,0.381261706
3048,5935,8849,8849,First attempt of singing with my cousin Ashfaqur Rahman....Though it was a very bad attempt,67,4.1,1.9,19,en,91,sadness,72,72,0.846678257
3049,5939,8857,8857,The problem of the Muslims of this generation including me is that we follow the Islam we want...We simply follow the things that our mind wants..We forget that that Islam is not based on our desires...Rather Islam is what Allah said and Rasul(Sm) did...We are bound to follow it whether we like it or not..,67,4.1,1.9,19,en,307,anger,72,72,0.61579442
3050,5941,8860,8860,Iftar treat from mama,67,4.1,1.9,19,en,21,joy,72,72,0.745338678
3051,5942,8861,8861,Went to NDC after ages.....Still the same❤️,67,4.1,1.9,19,en,43,anger,72,72,0.37986207
3052,5943,8862,8862,I wish bangladesh had a youngster talent like rishab pant...Hits the ball so cleanly..,67,4.1,1.9,19,en,86,joy,72,72,0.996186316
3053,5944,8865,8865,Baby Me,67,4.1,1.9,19,en,7,fear,72,72,0.318065852
3054,5945,8866,8866,How does Russell hit the ball so hard and so far....Such an athlete,67,4.1,1.9,19,en,67,anger,72,72,0.770103335
3055,5946,8867,8867,Its a treat to see fizz and bumrah bowl together....simply outstanding,67,4.1,1.9,19,en,70,joy,72,72,0.998031914
3056,5950,8871,8871,Excursion 2018....Biggest picnic in the history of iut...#EEEshera,67,4.1,1.9,19,en,66,joy,72,72,0.97952795
3057,5951,8872,8872,Life everyday gives you a new reason to smile and forget all the regrets.☺☺,67,4.1,1.9,19,en,75,sadness,72,72,0.940331817
3058,5952,8881,8881,Good to look back at these things,67,4.1,1.9,19,en,33,joy,72,72,0.990719557
3059,5953,8883,8883,Cricket is love...but australia why did u do so??,67,4.1,1.9,19,en,49,anger,72,72,0.889164746
3060,5955,8886,8886,Saw this flower a few moments back.Looks like a star.Does any one know it's name?,67,4.1,1.9,19,en,81,fear,72,72,0.565568566
3061,5956,8888,8888,"Finally the best day of the week arrives.
Jummah Mubarak",67,4.1,1.9,19,en,56,joy,72,72,0.942999125
3062,5957,8889,8889,How come????,67,4.1,1.9,19,en,12,anger,72,72,0.354384959
3063,5960,8892,8892,Became nostalgic.Physics lab by philips rozario. #ndcfact,67,4.1,1.9,19,en,57,love,72,72,0.99359566
3064,5961,8893,8893,Hope Bangladesh wins today.Will give a much better nagin pose today if bangladesh wins.I promise.,67,4.1,1.9,19,en,97,joy,72,72,0.996800423
3065,5962,8895,8895,Allah is so merciful.We should be ever grateful to Him.,67,4.1,1.9,19,en,55,joy,72,72,0.993008852
3066,5963,8896,8896,Tried a bit of cobra dance.Avoid the background.Only emotion matters,67,4.1,1.9,19,en,68,anger,72,72,0.936995089
3067,5964,8897,8897,Srilanka we will not go home.Cobra celebration hobe.Mahmudullah you are the best.What an agression.,67,4.1,1.9,19,en,99,joy,72,72,0.998516023
3068,5965,8898,8898,"Hope Bangldesh will put up a good fight tonight.Eagerly waiting for the match.
#BANvsSL",67,4.1,1.9,19,en,87,joy,72,72,0.97998625
3069,5966,8899,8899,1st korean movie I am watching,67,4.1,1.9,19,en,30,joy,72,72,0.910856128
3070,5967,8901,8901,বাংলাদেশে যে এখনো load shedding হয় গাজিপুরে না থাকলে বুঝতাম না।24 ghontar moddhe 14 ghonta current thake na.It should be called gazapur instead of gazipur.,67,4.1,1.9,19,en,155,joy,72,72,0.42605111
3071,5968,8903,8903,Mid exam fact.,67,4.1,1.9,19,en,14,fear,72,72,0.465953797
3072,5969,8904,8904,"Mushfiq you beauty.
Before match I thought I would write R.I.P bangladesh cricket.Now I have to write K.I.P(Keep it up) instead.",67,4.1,1.9,19,en,128,fear,72,72,0.761714637
3073,5970,8905,8905,With my father at cox's bazar.Always miss u and love u abbu.Hope we will meet in jannatul ferdous one day again if Allah wishes.,67,4.1,1.9,19,en,128,joy,72,72,0.959509194
3074,5971,8906,8906,These words are so true,67,4.1,1.9,19,en,23,joy,72,72,0.996745944
3075,5972,8907,8907,Really.how?,67,4.1,1.9,19,en,11,fear,72,72,0.353531539
3076,5973,8908,8908,Fajr time still continuing.May Allah help us  all to offer Fajr at proper time.,67,4.1,1.9,19,en,79,joy,72,72,0.99494803
3077,5975,8910,8910,Happiness during university life is coming to home at weekend.plus eating all the good food mother stores week long.,67,4.1,1.9,19,en,116,joy,72,72,0.997652352
3078,5976,8912,8912,Syria remember Allah is with us,67,4.1,1.9,19,en,31,joy,72,72,0.975542724
3079,5978,8915,8915,"When you enter bachelor life you understand the pain of maintaining your own room neat and clean.God knows how mothers handle the whole family so calmly.
Respect to all mothers.Love you mom",67,4.1,1.9,19,en,189,joy,72,72,0.982684553
3080,5981,8920,8920,"Suddenly missing my father so much.It is such a pain to loose your guardian at an early stage of life.Always love your parents.Don't disrespect them.Cause you are still lucky enough to be under their shades.But many of us aren't that lucky.

May Allah grant my father with Jannatul Ferdous.",67,4.1,1.9,19,en,290,joy,72,72,0.997205913
3081,5982,8921,8921,Words that can melt our hearts.Just think about what you will answer on the day of judgement to Allah if you die right now.,67,4.1,1.9,19,en,123,sadness,72,72,0.761727273
3082,5983,8922,8922,Know the real heroes who gave their life for islam,67,4.1,1.9,19,en,50,joy,72,72,0.964732885
3083,5985,8927,8927,Is it really Bangladesh?,67,4.1,1.9,19,en,24,fear,72,72,0.476782888
3084,5986,8928,8928,Four years have passed since my father's death.Miss him a lot.In sha Allah we will meet one day in paradise if Allah wishes.,67,4.1,1.9,19,en,124,joy,72,72,0.93787384
3085,5987,8929,8929,Alhamdulillah it feels great to see sunlight in the morning after few days of rain.Really sunlight is a very great blessing of Allah for his servants.,67,4.1,1.9,19,en,150,joy,72,72,0.999064505
3086,5989,8932,8932,Eid mubarak.May the teachings of ramadan remain within you for the year long.,67,4.1,1.9,19,en,77,joy,72,72,0.977315307
3087,5990,8933,8933,"Natural disasters occur due to anger of Allah(SWT).We all must refrain from our sins and come to the path of islam otherwise destruction is not far.
May Allah shower His mercy on us.",67,4.1,1.9,19,en,182,joy,72,72,0.59853965
3088,5992,8936,8936,previously s.a tv showed false love story of yusuf(as).now they are preparing to broadcast serial on sura kahf's story.why isn't any one protesting?share it & make our muslim brothers aware #bansatv,67,4.1,1.9,19,en,198,anger,72,72,0.974317551
3089,5993,8939,8939,Pls read this with patience,67,4.1,1.9,19,en,27,anger,72,72,0.766377389
3090,5994,8940,8940,Rajshahi kings collapsed in bpl final after run out of sabbir.Today bangladesh also collapsed after run out of sabbir.a strange co incidence you have to say.,67,4.1,1.9,19,en,157,fear,72,72,0.972266197
3091,5995,8941,8941,Alhamdulilah.It feels great seeing the players pray in jamah.And mahmudullah apparently looks to be a follower of sahih aqidah as he is keeping his hands on his chest while praying.Masha allah!,67,4.1,1.9,19,en,193,joy,72,72,0.998822391
3092,5996,8942,8942,"Its haram to wish merry christmas,happy durga puja etc.Beware as soon as possible to ensafe your iman.",67,4.1,1.9,19,en,102,joy,72,72,0.990377367
3093,5997,8943,8943,My brother Tasin Naqib nominated me to quote an ayah from the holy quran. I have chosen the ayah which has been repeated many times in sura Ar-RAHMAN.,67,4.1,1.9,19,en,150,joy,72,72,0.761022866
3094,5998,8944,8944,What a win by bangladesh.Mashrafee leading from the front like a boss.,67,4.1,1.9,19,en,70,anger,72,72,0.761161149
3095,5999,8945,8945,The greatest islamic preachers of 21st century in 1 pic.May Allah keep them alive for a long time.,67,4.1,1.9,19,en,98,joy,72,72,0.997951925
3096,6001,8947,8947,"Ekattor tv is the most lame ,foul and stupidest channel of bangladesh.This channel is too much annoying.",67,4.1,1.9,19,en,104,anger,72,72,0.666800618
3097,6002,8948,8948,"Eid mubarak.Hope that Allah has accepted your sacrifice and also pray to Allah so that He keeps you fit and fine.
Taqabbal Allahu minna wa minqum",67,4.1,1.9,19,en,145,joy,72,72,0.756284177
3098,6003,8949,8949,Tomorrow is the day of Arafah.Come lets try to fast .,67,4.1,1.9,19,en,53,joy,72,72,0.958213806
3099,6004,8956,8956,Many people in Bangladesh  think that they will remain muslim only if they pray jum'a salat on friday.but the truth is that you can not call yourself a true muslim if you don't pray 5 times a day.May Allah  help us all to offer salah 5 times  a day.,67,4.1,1.9,19,en,249,joy,72,72,0.996508539
3100,6005,8958,8958,So bangladesh becomes the first muslim nation to ban peace tv. Such a shame.,67,4.1,1.9,19,en,76,joy,72,72,0.905876637
3101,6019,8975,8975,i just thinking how he write the story 😑😑,47,2.9,2.4,14,en,41,joy,73,73,0.463489592
3102,6023,8983,8983,"""Asia cup emon ekta tournament jeikhane onnodol final e uthe bd k haranor jonno"" ei kotha ta na are Change hobe na 😢😢",47,2.9,2.4,14,en,117,joy,73,73,0.533330441
3103,6026,8989,8989,"DJ at IUT ..
maybe it's rare case in IUT history ✌️",47,2.9,2.4,14,en,51,joy,73,73,0.896531463
3104,6028,8991,8991,"Rezoan Khan Nafiz vai 😍😍
Siam Chowdhury vai 😍😍",47,2.9,2.4,14,en,46,joy,73,73,0.604800284
3105,6031,8994,8994,nemesis performance,47,2.9,2.4,14,en,19,anger,73,73,0.767582595
3106,6035,8998,8998,Alhamdulliah finally IUTIAN,47,2.9,2.4,14,en,27,joy,73,73,0.742591441
3107,6036,9000,9000,"working not only their subsistence , working for our country also 🙂",47,2.9,2.4,14,en,67,joy,73,73,0.834623933
3108,6037,9001,9001,"#IUTPS ❤️
#btc8 ❤️",47,2.9,2.4,14,en,18,joy,73,73,0.458752304
3109,6038,9002,9002,"Did you here the name of Estonia!!!!
yes this country first use free public transport system in their country.  Imagine banagladesh use free public transport system let's see what happened and how it develop our  country's economy watch just 3 minutes .

N.B. eita economics assignment cilo :3",47,2.9,2.4,14,en,293,joy,73,73,0.969133675
3110,6040,9004,9004,And then they said we are democratic country 🙂,47,2.9,2.4,14,en,46,joy,73,73,0.778871596
3111,6041,9005,9005,That's why some time i give up :xD,47,2.9,2.4,14,en,34,sadness,73,73,0.488146216
3112,6043,9007,9007,i was something just like this ❤️,47,2.9,2.4,14,en,33,anger,73,73,0.457539111
3113,6044,9008,9008,Accounting Xm fact 🙂,47,2.9,2.4,14,en,20,joy,73,73,0.618929684
3114,6048,9012,9012,when ever life is complicated try in black and white maybe it will be more simple 😌,47,2.9,2.4,14,en,83,anger,73,73,0.554439366
3115,6049,9013,9013,when ever life is complicated try in black and white maybe it will be more simple 😌,47,2.9,2.4,14,en,83,anger,73,73,0.554439366
3116,6051,9016,9016,If you never try you will never know ❤️,47,2.9,2.4,14,en,39,joy,73,73,0.521631896
3117,6053,9018,9018,"Cheers ullash anondo khushi eid.
katakati te besto tai pic tule mandatory eid selfe bole caption dite pari nai :3",47,2.9,2.4,14,en,113,joy,73,73,0.894110501
3118,6057,9022,9022,"So Madrid and Barca both start their wining super cup 😉, don't Care is it atletico Madrid or real Madrid, it's Madrid 😛😛
#UEFA_super_cup",47,2.9,2.4,14,en,136,joy,73,73,0.952775061
3119,6059,9024,9024,"season starts with Spanish supercup 😎
messi now 33 tropy holder ✌️
#captain_messi
#SupercopaBarca",47,2.9,2.4,14,en,97,joy,73,73,0.943140447
3120,6060,9025,9025,"it's hard to wait for something you know might not ever happen.
But it's even harder to give up when you know it's every thing you want 🙂.
para nai coltese coluk  🙂
Rokoni click's",47,2.9,2.4,14,en,179,joy,73,73,0.393533349
3121,6062,9027,9027,new generation 😍,47,2.9,2.4,14,en,16,joy,73,73,0.846394241
3122,6065,9030,9030,"Right now at uttara 
student of different kinds University and college portest against BCL .
#We_want_justice
#BBC .#CNN #AL_JAZEERA",47,2.9,2.4,14,en,132,anger,73,73,0.977197111
3123,6067,9032,9032,"your hastag don't work any more they have been blocked by the government already which is why international Media don't know about the situation and Soon your post will be removed ..
BBC +447555173285
AlJazeera +97450111149
ABC News +61477736296
These are their WhatsApp number. Send them every photo and video of students being tortured! DO IT!!",47,2.9,2.4,14,en,346,anger,73,73,0.746809483
