,Unnamed: 0.2,Unnamed: 0.1,level_0,index,Unnamed: 0,post,Mach,LSRP12,LSRP2,NRSM,Person,dark_triad,eng_usage_ratio,bng_usage_ratio,eng_switching_ratio,bng_switching_ratio,sentiment
7656,7656,7656,11439,11450,11450,Happy Birthday.,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,joy
7657,7657,7657,11440,11451,11451,ধন্যবাদ Fahed Mahamud Sarthak ভাইয়াকে :'),43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,joy
7658,7658,7658,11441,11452,11452,Happy Birthday.,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,joy
7659,7659,7659,11442,11453,11453,"bcz everyone was asking where my dp is 😒😒 
too busy to show my face 😂😂
আমি একটা বস্তা 😆😆",43,1.7,1.7,21,91,"psycho, narcisist",61.90476190476191,28.57142857142857,50.0,50.0,anger
7660,7660,7660,11443,11454,11454,"আমাদের সমাজের এখন এমন অবস্থা হয়েছে আমরা সবাই যেন একেকটা বালুকণা আর আমাদের মানবতা হল দূষিত পানি যা আমাদের উপর পড়ে সমাজটাকে কাদায় পরিণত করছে। :) 
Stand up for the woman who is being harassed.
Stand up for the woman who can not raise her voice.
Stand up for humanity.
Stand up for yourself.",43,1.7,1.7,21,91,"psycho, narcisist",42.30769230769231,55.76923076923077,50.0,50.0,anger
7661,7661,7661,11444,11455,11455,"Lalakhal, Sylhet, 2016",43,1.7,1.7,21,91,"psycho, narcisist",25.0,50.0,0.0,0.0,joy
7662,7662,7662,11445,11456,11456,Happy Birthday :'),43,1.7,1.7,21,91,"psycho, narcisist",66.66666666666666,33.33333333333333,100.0,0.0,joy
7663,7663,7663,11446,11457,11457,"Lalakhal, Sylhet
24.12.2016",43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,joy
7664,7664,7664,11448,11459,11459,"Happy Birthday Ashequr Rahman Apurbo :') 
এই এক ছবি দিয়ে আগামী ৪৫৪৬৮৪১২১৪৫৬৪ বছর একজন আরেকজনকে উইশ করে যাবো :3",43,1.7,1.7,21,91,"psycho, narcisist",19.047619047619047,71.42857142857143,100.0,0.0,joy
7665,7665,7665,11449,11460,11460,"Move out of your comfort zone. You can only grow if you are willing to feel awkward and uncomfortable when you try something new
.
.
.
#Brian_Tracy",43,1.7,1.7,21,91,"psycho, narcisist",95.83333333333334,4.166666666666666,100.0,0.0,sadness
7666,7666,7666,11450,11461,11461,"Final wish :3
Happy Birthday Zakia Sultana ma'am. Thank you for helping whenever I needed your help. And i'll always remember u complementing me.

PS : Only photo i had :3 and couldn't let Adib Arnob be the last one to wish :3",43,1.7,1.7,21,91,"psycho, narcisist",74.4186046511628,20.930232558139537,50.0,50.0,joy
7667,7667,7667,11451,11462,11462,"ইংরেজরা গেলো ১৯৪৭ এ। বাংলা ভাষা অর্জিত হল ১৯৫২-তে। পাকিস্তান থেকে মুক্ত হল দেশ ১৯৭১-এ। দেশ স্বাধীন করতে যারা রক্ত দিয়েছে তারা হয়ত আজ দেশের এই দশা দেখে কোন এক কোণায় দাঁড়িয়ে চোখের পানি ফেলছে। যেই ভাষার জন্য এত জীবন গেল সেই ভাষা যেন আমাদের গর্বের বিষয় হতে পারল না। বাংলাদেশ আজকের এইদিনে ৪৫ বছর আগে পৃথিবীর মানচিত্রে নিজের জায়গা করে নিয়েছিল।

সেই আনন্দে আমিও নাহয় আজ সকলের জোয়ারে ভেসে গিয়ে সেই শহীদদের সম্মানে বললাম ""Happy Victory Day"". পারলাম না তোমাদের সেই রক্তের মান রাখতে :) আমরা ব্যর্থ। আমি ব্যর্থ।",43,1.7,1.7,21,91,"psycho, narcisist",4.3478260869565215,92.3913043478261,80.0,20.0,joy
7668,7668,7668,11452,11463,11463,"Happy Birthday Zakia Sultana ma'am. Thank you for making me like Adamjee Cantonment College more :D

Thank You Jubayer Khondokar  :') (photo credit)",43,1.7,1.7,21,91,"psycho, narcisist",58.333333333333336,37.5,60.0,40.0,joy
7669,7669,7669,11453,11464,11464,Happy Birthday To The Best Teacher I Have Ever Had,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,joy
7670,7670,7670,11454,11465,11465,"Anxiety : a feeling of worry, nervousness, or unease about something with an uncertain outcome.",43,1.7,1.7,21,91,"psycho, narcisist",93.33333333333331,6.666666666666667,50.0,50.0,fear
7671,7671,7671,11455,11466,11466,1/3rd of CCPC SSC Batch'15 Science(EV) :'),43,1.7,1.7,21,91,"psycho, narcisist",14.285714285714285,85.71428571428571,50.0,50.0,joy
7672,7672,7672,11457,11468,11468,"জনাব তাহসিন ভাই,
আপনার জন্মদিন উপলক্ষে আপনার প্রতি রইল শুভ কামনা। আপনি দীর্ঘজীবী হন আমরা তাই আশা করি। আপনার জন্ম আমাদের জন্য বয়ে এনেছে অশেষ কল্যাণ। আপনাকে আমরা আমাদের পাশে পেয়ে ধন্য হয়েছি।
 ~ আপনারই ফার্স্ট ইনকাম পার্টনার",43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,joy
7673,7673,7673,11459,11470,11470,"ACCPC এর নতুন পলাপান :') 
একটি বিদঘুটে সেল্ফিকে সুন্দর বানানোর প্রচেষ্টা 😂",43,1.7,1.7,21,91,"psycho, narcisist",7.6923076923076925,84.61538461538461,0.0,0.0,joy
7674,7674,7674,11461,11472,11472,"""Targeting the destiny I'm destined for""",43,1.7,1.7,21,91,"psycho, narcisist",50.0,50.0,50.0,50.0,joy
7675,7675,7675,11462,11473,11473,I don't usually share Youtube videos unless i like it very much :3 Cajon ta bhallagse beshi <3 keep going brothers :),43,1.7,1.7,21,91,"psycho, narcisist",68.0,20.0,57.14285714285714,42.85714285714285,joy
7676,7676,7676,11464,11475,11475,"HTF Children Photography Contest 2016 😃
Fahed Mahamud Sarthak helped me to keep a memory 👌👌",43,1.7,1.7,21,91,"psycho, narcisist",64.70588235294117,23.52941176470588,33.33333333333333,66.66666666666666,joy
7677,7677,7677,11465,11476,11476,"I looked for the stars again and couldn't even find the sun 😂😂
Fahed Mahamud Sarthak ভাই তুলে দিয়েছে <3",43,1.7,1.7,21,91,"psycho, narcisist",60.0,35.0,66.66666666666666,33.33333333333333,anger
7678,7678,7678,11467,11478,11478,"Trust  meI stay with this boy most of the times I'm out of the class and when we both are present on the same day :3 but bhalo kono chobi nai :') 
Haffy Budday Basher Bhai! ♥🎂🎁",43,1.7,1.7,21,91,"psycho, narcisist",68.29268292682927,24.390243902439025,57.14285714285714,42.85714285714285,joy
7679,7679,7679,11468,11479,11479,"Can you bomb your teacher's photo? oh well we can 😎
শিক্ষা জীবনের ১৪ বছর শেষে এসে ""My Favorite Teacher""  composition-এ লিখার মতন একজন শিক্ষক পেলাম। :') এই মানুষগুলোর জন্যেই হয়ত কলেজ জীবনের অনেক মুহূর্ত মনে গেঁথে রয়ে যাবে। 
My teacher > Your Teacher
My Club > Your Club
My College > Your College
#ACCPC <3",43,1.7,1.7,21,91,"psycho, narcisist",32.142857142857146,62.5,57.89473684210527,42.10526315789473,joy
7680,7680,7680,11469,11480,11480,এবং ৩জন নিয়েও আমরা সফল ✌ সার্থকের কিন্তু নৌকায় কোনরকম মাথা ঘুরায় নাই 😂😂,43,1.7,1.7,21,91,"psycho, narcisist",12.5,75.0,100.0,0.0,joy
7681,7681,7681,11470,11481,11481,"A place never to forget :D :)
Home is where the heart is <3",43,1.7,1.7,21,91,"psycho, narcisist",80.0,6.666666666666667,50.0,50.0,sadness
7682,7682,7682,11471,11482,11482,Because I ran out of photos :3,43,1.7,1.7,21,91,"psycho, narcisist",87.5,0.0,0.0,0.0,anger
7683,7683,7683,11472,11483,11483,October 1998 :'),43,1.7,1.7,21,91,"psycho, narcisist",50.0,25.0,100.0,0.0,anger
7684,7684,7684,11473,11484,11484,"Only photo worth uploading on your birthday :') don't want to write catchy and emotional lines :3 you know 'em all 

Happy Birthday to Nuzat Chowdhury who is maybe 18 now :3",43,1.7,1.7,21,91,"psycho, narcisist",74.28571428571429,17.142857142857142,50.0,50.0,joy
7685,7685,7685,11476,11487,11487,Last Day of 1st ACC IT Carnival,43,1.7,1.7,21,91,"psycho, narcisist",85.71428571428571,14.285714285714285,50.0,50.0,joy
7686,7686,7686,11482,11493,11493,Day 2 of 1st ACC IT Carnival 2016,43,1.7,1.7,21,91,"psycho, narcisist",70.0,10.0,50.0,50.0,joy
7687,7687,7687,11494,11505,11505,Day 1 of 1st Mr. Mango ACC IT Carnival 2016,43,1.7,1.7,21,91,"psycho, narcisist",75.0,8.333333333333332,50.0,50.0,joy
7688,7688,7688,11495,11506,11506,"""I looked for the stars in the sky and found the sun"" :)",43,1.7,1.7,21,91,"psycho, narcisist",78.57142857142857,14.285714285714285,50.0,50.0,fear
7689,7689,7689,11496,11507,11507,"পেট কাটা এই মহিলার সাথে এই একটা ছবি ই আসে আমার :)
Happy Birthday btw  :3
PS : She's a sister of mine and a very close friend :) before assuming things please knock me up :) TIA",43,1.7,1.7,21,91,"psycho, narcisist",50.0,42.5,60.0,40.0,joy
7690,7690,7690,11497,11508,11508,"""Everything depends on the path you choose to go."" 
Sanjim Dhrubo bhai thank you :)",43,1.7,1.7,21,91,"psycho, narcisist",62.5,31.25,33.33333333333333,66.66666666666666,joy
7691,7691,7691,11498,11509,11509,এই যে শুনছেন? জ্বী আপনাকেই বলছি। রোজা রেখেছেন তো? রেখেছেন তাহলে। তা ইফতার কি দিয়ে করলেন? অনেকেই হইত জবাব দিবেন বাসায় বুট-পিয়াজু দিয়ে ইফতার করেছেন। আর যাদের জবাবে শহরের কোন নামি-দামি রেস্টুরেন্ট এ ইফতার পার্টির কথা আসবে তাদের উদ্দেশ্যে কিছু কথা বলি। রোজা রেখেছেন কেন জানেন? রোজা রেখেছেন সওয়াব কামাতে। রোজা রেখেছেন গরীবের কষ্ট বুঝতে। তা কোন গরীব সারাদিন না খেয়ে থেকে মাগরিব এর আযান দিলে রেস্টুরেন্ট এ খেতে যায় একটু জানাবেন। গরীবের কষ্ট বুঝে গরীবের পেটে কিছু খাবার দিতে পারাটাকেই আমি মনে করি রোজা সার্থক। দিয়ে দেখেন ভালো লাগবে। আর যারা এখনো ইফতার পার্টি করেননি কিন্তু করার জন্যে টাকা নিয়ে তৈরি হয়ে আছেন আপনাদের উদ্দেশ্যে শুধু বলব ভাইয়া আপনার বিবেক নেই :) বিবেক থাকলে আগে গরীবরা যারা খেতে পায় না তাদের সাহায্য করুন। সাহায্যের মানে এই নয় যে সব দিয়ে দিবেন আপনার। নিজের luxury টা বাদ দিয়ে তাদের পেট-এ একটু খাবার জোগান তাতেই অনেক খুশী থাকবে আমাদের সমাজ এবং খুশী হবে আল্লাহ্‌। :),43,1.7,1.7,21,91,"psycho, narcisist",1.9230769230769231,96.7948717948718,66.66666666666666,33.33333333333333,joy
7692,7692,7692,11499,11510,11510,"""When rivers are all dried up and trees cut down man will realise he can't eat money""  :)",43,1.7,1.7,21,91,"psycho, narcisist",76.19047619047619,14.285714285714285,50.0,50.0,anger
7693,7693,7693,11500,11511,11511,who said Bangladesh isn't secular!! :),43,1.7,1.7,21,91,"psycho, narcisist",57.14285714285714,28.57142857142857,100.0,0.0,anger
7694,7694,7694,11501,11512,11512,:),43,1.7,1.7,21,91,"psycho, narcisist",50.0,0.0,0.0,0.0,anger
7695,7695,7695,11502,11513,11513,Yellow shirt black suit blue shoes!! out of fashion?! well I got my own definition of fashion ;),43,1.7,1.7,21,91,"psycho, narcisist",83.33333333333334,16.666666666666664,60.0,40.0,joy
7696,7696,7696,11503,11514,11514,It's better to get busy with ownself while others are busy with themselves :),43,1.7,1.7,21,91,"psycho, narcisist",80.0,13.333333333333334,33.33333333333333,66.66666666666666,anger
7697,7697,7697,11504,11515,11515,"Happy Birthday Bhai :D
I couldn't do anything more than this for your birthday :/ sorry for that.....ain't writing a paragraph :3
Thanks everyone for helping me with your photos :)",43,1.7,1.7,21,91,"psycho, narcisist",76.66666666666667,20.0,50.0,50.0,sadness
7698,7698,7698,11505,11516,11516,"I don't remember what we were doing back then :3
Close Choto Bhai Maruf Sujat :v
kichu bola lagbe?? :')",43,1.7,1.7,21,91,"psycho, narcisist",50.0,50.0,60.0,40.0,joy
7699,7699,7699,11506,11517,11517,Pain in the ass he is -_-,43,1.7,1.7,21,91,"psycho, narcisist",87.5,0.0,0.0,0.0,anger
7700,7700,7700,11507,11518,11518,"ফটোগ্রাফার এবং তার জীবন
দস্ত একটা পিক তুলে দিবি?
হা দস্ত দাড়া তুলে দিচ্ছি
এর পর সে ছবি তুলতেই থাকে :')
এবং দিন শেষে তার নিজের কোনো ছবি থাকে না।
মজা টাও করতে পারে নাহ সে।
কখনো কেউ বললো না দস্ত তুই দাড়া তোর পিক
তুলে দিচ্ছি!
যাই হোক আসল কথায় আসি! ভাই আমরাও মানুষ
আমাদের ও ইচ্ছা হয় সব কিছু ইনজয় করতে
আপনার পিক দিতেসি কোনো কারণ আছেই তাইনা?
আপনার পিক দিয়ে না আমি হস্তমৈথুণ করবো না! টেনশন
করেন না এটা নিয়ে!
কেউ যদি বলেন আমি ভাব নিতেসি?
একদিন ক্যামেরা কিনে পিক তুলবেন,এরপর বাসায় যেতে
না যেতে না যেতে যখন সবাই ম্যেসেজ দিবে দস্ত
পিক দে, তখন না খুব ভালো লাগবে
এরপর আরও ভালো লাগবে সারা বছর কোনো খবর নাই
এরপর পিক চাওয়ার টাইম এ চিনবে!!
এরপর এরকম অনুভূতি একটা ফটোগ্রাফার ই বুঝে
আর ভাব এইটা না ভাব হলো আপনি পিক তুলতে চাবেন
আমি যখন মুখের উপর না করে দিবো সেইটা ভাব |
আর ভাই আমাদের ও জীবন আছে আমারাও ঘুরতে
পারি
সেটা আপনার বুঝতে হবে। কেউ একজন কে
আমাদের ও টাইম দিতে হয় কমন সেন্স বলেও একটা
কথা আছে।
আর ক্যামেরা কিনার পর যেটা বুঝলাম সেইটা হল
""happiness is having a dslr wala friend ""
খাটি সত্য একটা কথা
 [copied]
জীবনের সত্য কথাগুলা প্রকাশ পেয়ে গেল  Fahmeed Anees ভাইয়ের ভাষায়",43,1.7,1.7,21,91,"psycho, narcisist",2.717391304347826,96.7391304347826,60.0,40.0,joy
7701,7701,7701,11508,11519,11519,"সকালের সূর্য উঠার পর থেকেই শুরু হয় শাড়ি পাঞ্জাবি পড়ে নানা জায়গায় ঘুরতে যাওয়া। আমিও যে এইথেকে ব্যাতিক্রমধর্মী তা নয়, শত হোক আমিও তো বাঙালি। সকলের মতন আমিও একটু উৎসব মুখর না হলে তো আবার আমার বাঙালি হওয়া নিয়ে প্রশ্ন উঠবে। আজকে নিজেরা পুরান বছরের সবকিছু ভুলে গিয়ে নতুন করে শুরু করার একটু আশা রাখতেই পারি। তবে এত মাতামাতি করছি আজ বাংলা নববর্ষ তাই, ইংরেজি New Year নয়। রাত ১২টা বাজলে ইংরেজি দিন শুরু হয় বাংলা দিন সুর্য উঠলে তারপর :)।  বাঙালি হয়ে এইটুকু না জেনে এত উৎসব করে কিই বা হবে।
সবাইকে বাংলা নববর্ষের শুভেচ্ছা  :)",43,1.7,1.7,21,91,"psycho, narcisist",4.950495049504951,92.07920792079209,66.66666666666666,33.33333333333333,joy
